Path	x_min	y_min	x_max	y_max	Classid
Data_set/Stop/00018_00016.ppm	7	6	65	65	14
Data_set/Stop/00018_00017.ppm	6	7	67	69	14
Data_set/Stop/00018_00018.ppm	6	7	69	71	14
Data_set/Stop/00018_00019.ppm	7	7	73	74	14
Data_set/Stop/00018_00020.ppm	7	7	76	77	14
Data_set/Stop/00018_00021.ppm	8	8	81	82	14
Data_set/Stop/00018_00022.ppm	9	8	88	88	14
Data_set/Stop/00018_00023.ppm	8	10	91	95	14
Data_set/Stop/00018_00024.ppm	9	10	97	101	14
Data_set/Stop/00018_00025.ppm	10	11	106	109	14
Data_set/Stop/00018_00026.ppm	10	11	110	113	14
Data_set/Stop/00018_00027.ppm	11	11	122	124	14
Data_set/Stop/00018_00028.ppm	12	13	136	135	14
Data_set/Stop/00018_00029.ppm	14	14	145	147	14
Data_set/Stop/00019_00000.ppm	5	6	31	35	14
Data_set/Stop/00019_00001.ppm	6	5	32	35	14
Data_set/Stop/00019_00002.ppm	6	5	33	36	14
Data_set/Stop/00019_00003.ppm	5	5	32	36	14
Data_set/Stop/00019_00004.ppm	5	6	32	38	14
Data_set/Stop/00019_00005.ppm	5	5	33	39	14
Data_set/Stop/00019_00006.ppm	5	6	35	41	14
Data_set/Stop/00019_00007.ppm	5	6	37	41	14
Data_set/Stop/00019_00008.ppm	5	6	37	41	14
Data_set/Stop/00019_00009.ppm	6	6	38	41	14
Data_set/Stop/00019_00010.ppm	6	5	40	40	14
Data_set/Stop/00019_00011.ppm	5	5	40	40	14
Data_set/Stop/00019_00012.ppm	5	6	59	66	14
Data_set/Stop/00019_00013.ppm	6	7	60	67	14
Data_set/Stop/00019_00014.ppm	6	7	62	67	14
Data_set/Stop/00019_00015.ppm	6	7	64	68	14
Data_set/Stop/00019_00016.ppm	7	7	68	71	14
Data_set/Stop/00019_00017.ppm	7	7	70	73	14
Data_set/Stop/00019_00018.ppm	7	7	71	75	14
Data_set/Stop/00019_00019.ppm	8	8	76	80	14
Data_set/Stop/00019_00020.ppm	7	9	77	84	14
Data_set/Stop/00019_00021.ppm	8	9	79	86	14
Data_set/Stop/00019_00022.ppm	9	9	85	90	14
Data_set/Stop/00019_00023.ppm	9	8	89	91	14
Data_set/Stop/00019_00024.ppm	8	9	91	94	14
Data_set/Stop/00019_00025.ppm	10	10	97	99	14
Data_set/Stop/00019_00026.ppm	10	10	100	101	14
Data_set/Stop/00019_00027.ppm	9	10	103	105	14
Data_set/Stop/00019_00028.ppm	10	11	108	110	14
Data_set/Stop/00019_00029.ppm	11	11	112	113	14
Data_set/Stop/00020_00000.ppm	5	6	33	36	14
Data_set/Stop/00020_00001.ppm	5	6	34	39	14
Data_set/Stop/00020_00002.ppm	5	5	36	40	14
Data_set/Stop/00020_00003.ppm	6	6	38	42	14
Data_set/Stop/00020_00004.ppm	5	5	38	41	14
Data_set/Stop/00020_00005.ppm	6	6	40	43	14
Data_set/Stop/00020_00006.ppm	6	6	40	43	14
Data_set/Stop/00020_00007.ppm	5	6	41	45	14
Data_set/Stop/00020_00008.ppm	6	5	43	45	14
Data_set/Stop/00020_00009.ppm	5	6	45	49	14
Data_set/Stop/00020_00010.ppm	6	5	49	51	14
Data_set/Stop/00020_00011.ppm	5	6	50	54	14
Data_set/Stop/00020_00012.ppm	6	5	52	54	14
Data_set/Stop/00020_00013.ppm	6	5	54	57	14
Data_set/Stop/00020_00014.ppm	5	6	54	60	14
Data_set/Stop/00020_00015.ppm	5	7	58	64	14
Data_set/Stop/00020_00016.ppm	6	7	62	67	14
Data_set/Stop/00020_00017.ppm	7	8	68	73	14
Data_set/Stop/00020_00018.ppm	8	8	73	79	14
Data_set/Stop/00020_00019.ppm	7	8	78	85	14
Data_set/Stop/00020_00020.ppm	8	8	82	88	14
Data_set/Stop/00020_00021.ppm	8	9	86	92	14
Data_set/Stop/00020_00022.ppm	10	10	95	96	14
Data_set/Stop/00020_00023.ppm	10	9	104	101	14
Data_set/Stop/00020_00024.ppm	11	11	113	111	14
Data_set/Stop/00020_00025.ppm	11	12	124	123	14
Data_set/Stop/00020_00026.ppm	14	13	139	136	14
Data_set/Stop/00020_00027.ppm	16	14	161	157	14
Data_set/Stop/00020_00028.ppm	17	17	180	177	14
Data_set/Stop/00020_00029.ppm	19	19	205	201	14
Data_set/Stop/00021_00000.ppm	5	6	24	25	14
Data_set/Stop/00021_00001.ppm	6	6	26	26	14
Data_set/Stop/00021_00002.ppm	6	5	27	26	14
Data_set/Stop/00021_00003.ppm	6	6	28	29	14
Data_set/Stop/00021_00004.ppm	5	6	28	31	14
Data_set/Stop/00021_00005.ppm	6	5	30	31	14
Data_set/Stop/00021_00006.ppm	5	6	30	33	14
Data_set/Stop/00021_00007.ppm	5	6	32	35	14
Data_set/Stop/00021_00008.ppm	5	6	32	35	14
Data_set/Stop/00021_00009.ppm	6	6	34	36	14
Data_set/Stop/00021_00010.ppm	5	6	34	38	14
Data_set/Stop/00021_00011.ppm	6	5	36	38	14
Data_set/Stop/00021_00012.ppm	6	6	38	41	14
Data_set/Stop/00021_00013.ppm	6	6	42	42	14
Data_set/Stop/00021_00014.ppm	5	6	43	44	14
Data_set/Stop/00021_00015.ppm	5	5	44	44	14
Data_set/Stop/00021_00016.ppm	5	5	47	47	14
Data_set/Stop/00021_00017.ppm	5	5	50	51	14
Data_set/Stop/00021_00018.ppm	5	5	52	52	14
Data_set/Stop/00021_00019.ppm	6	5	55	55	14
Data_set/Stop/00021_00020.ppm	6	5	58	59	14
Data_set/Stop/00021_00021.ppm	6	6	64	67	14
Data_set/Stop/00021_00022.ppm	6	7	70	74	14
Data_set/Stop/00021_00023.ppm	8	9	79	84	14
Data_set/Stop/00021_00024.ppm	9	9	89	93	14
Data_set/Stop/00021_00025.ppm	10	11	100	106	14
Data_set/Stop/00021_00026.ppm	10	10	109	114	14
Data_set/Stop/00021_00027.ppm	11	13	121	129	14
Data_set/Stop/00021_00028.ppm	13	14	133	141	14
Data_set/Stop/00021_00029.ppm	14	15	145	155	14
Data_set/Stop/00022_00000.ppm	6	6	30	32	14
Data_set/Stop/00022_00001.ppm	5	6	29	31	14
Data_set/Stop/00022_00002.ppm	5	5	30	31	14
Data_set/Stop/00022_00003.ppm	5	6	30	32	14
Data_set/Stop/00022_00004.ppm	6	5	32	32	14
Data_set/Stop/00022_00005.ppm	5	6	32	35	14
Data_set/Stop/00022_00006.ppm	6	5	34	36	14
Data_set/Stop/00022_00007.ppm	6	5	35	36	14
Data_set/Stop/00022_00008.ppm	6	5	37	38	14
Data_set/Stop/00022_00009.ppm	5	5	38	40	14
Data_set/Stop/00022_00010.ppm	6	6	39	41	14
Data_set/Stop/00022_00011.ppm	6	5	40	42	14
Data_set/Stop/00022_00012.ppm	6	6	41	45	14
Data_set/Stop/00022_00013.ppm	6	6	43	47	14
Data_set/Stop/00022_00014.ppm	6	6	45	48	14
Data_set/Stop/00022_00015.ppm	5	5	45	50	14
Data_set/Stop/00022_00016.ppm	6	5	48	52	14
Data_set/Stop/00022_00017.ppm	6	6	51	56	14
Data_set/Stop/00022_00018.ppm	6	5	53	57	14
Data_set/Stop/00022_00019.ppm	5	7	54	63	14
Data_set/Stop/00022_00020.ppm	5	6	57	65	14
Data_set/Stop/00022_00021.ppm	7	7	63	70	14
Data_set/Stop/00022_00022.ppm	6	8	64	75	14
Data_set/Stop/00022_00023.ppm	7	8	69	80	14
Data_set/Stop/00022_00024.ppm	8	9	74	87	14
Data_set/Stop/00022_00025.ppm	8	9	78	95	14
Data_set/Stop/00022_00026.ppm	8	10	84	105	14
Data_set/Stop/00022_00027.ppm	8	11	89	114	14
Data_set/Stop/00022_00028.ppm	9	12	97	124	14
Data_set/Stop/00022_00029.ppm	10	13	106	136	14
Data_set/Stop/00023_00000.ppm	5	5	29	29	14
Data_set/Stop/00023_00001.ppm	5	6	31	32	14
Data_set/Stop/00023_00002.ppm	5	6	31	33	14
Data_set/Stop/00023_00003.ppm	6	5	34	33	14
Data_set/Stop/00023_00004.ppm	6	6	34	35	14
Data_set/Stop/00023_00005.ppm	6	5	34	33	14
Data_set/Stop/00023_00006.ppm	5	6	35	38	14
Data_set/Stop/00023_00007.ppm	6	6	37	38	14
Data_set/Stop/00023_00008.ppm	6	5	38	38	14
Data_set/Stop/00023_00009.ppm	6	5	39	39	14
Data_set/Stop/00023_00010.ppm	6	5	40	39	14
Data_set/Stop/00023_00011.ppm	5	5	41	42	14
Data_set/Stop/00023_00012.ppm	5	6	42	44	14
Data_set/Stop/00023_00013.ppm	5	6	44	46	14
Data_set/Stop/00023_00014.ppm	6	6	47	47	14
Data_set/Stop/00023_00015.ppm	6	5	49	48	14
Data_set/Stop/00023_00016.ppm	5	6	49	50	14
Data_set/Stop/00023_00017.ppm	5	5	51	52	14
Data_set/Stop/00023_00018.ppm	5	5	53	55	14
Data_set/Stop/00023_00019.ppm	5	6	56	57	14
Data_set/Stop/00023_00020.ppm	6	6	58	60	14
Data_set/Stop/00023_00021.ppm	6	7	60	62	14
Data_set/Stop/00023_00022.ppm	6	7	63	65	14
Data_set/Stop/00023_00023.ppm	7	6	68	67	14
Data_set/Stop/00023_00024.ppm	7	6	71	70	14
Data_set/Stop/00023_00025.ppm	7	8	74	75	14
Data_set/Stop/00023_00026.ppm	8	8	76	77	14
Data_set/Stop/00023_00027.ppm	7	7	80	81	14
Data_set/Stop/00023_00028.ppm	9	8	89	88	14
Data_set/Stop/00023_00029.ppm	9	8	91	92	14
Data_set/Stop/00024_00000.ppm	6	6	21	21	14
Data_set/Stop/00024_00001.ppm	5	6	21	22	14
Data_set/Stop/00024_00002.ppm	6	6	22	22	14
Data_set/Stop/00024_00003.ppm	5	6	21	22	14
Data_set/Stop/00024_00004.ppm	6	6	23	22	14
Data_set/Stop/00024_00005.ppm	6	5	25	23	14
Data_set/Stop/00024_00006.ppm	6	6	26	25	14
Data_set/Stop/00024_00007.ppm	6	6	27	26	14
Data_set/Stop/00024_00008.ppm	5	6	25	26	14
Data_set/Stop/00024_00009.ppm	6	6	27	27	14
Data_set/Stop/00024_00010.ppm	5	6	26	28	14
Data_set/Stop/00024_00011.ppm	5	5	27	27	14
Data_set/Stop/00024_00012.ppm	5	5	29	29	14
Data_set/Stop/00024_00013.ppm	5	5	30	30	14
Data_set/Stop/00024_00014.ppm	5	5	31	31	14
Data_set/Stop/00024_00015.ppm	5	6	32	33	14
Data_set/Stop/00024_00016.ppm	5	5	35	35	14
Data_set/Stop/00024_00017.ppm	5	6	37	38	14
Data_set/Stop/00024_00018.ppm	5	6	36	37	14
Data_set/Stop/00024_00019.ppm	6	5	39	38	14
Data_set/Stop/00024_00020.ppm	6	6	41	41	14
Data_set/Stop/00024_00021.ppm	6	5	43	42	14
Data_set/Stop/00024_00022.ppm	6	5	46	44	14
Data_set/Stop/00024_00023.ppm	6	5	47	47	14
Data_set/Stop/00024_00024.ppm	6	6	47	48	14
Data_set/Stop/00024_00025.ppm	6	6	50	50	14
Data_set/Stop/00024_00026.ppm	6	6	52	52	14
Data_set/Stop/00024_00027.ppm	6	5	54	52	14
Data_set/Stop/00024_00028.ppm	6	6	55	55	14
Data_set/Stop/00024_00029.ppm	6	5	56	55	14
Data_set/Stop/00025_00000.ppm	5	5	22	23	14
Data_set/Stop/00025_00001.ppm	6	5	23	23	14
Data_set/Stop/00025_00002.ppm	6	6	25	26	14
Data_set/Stop/00025_00003.ppm	5	6	23	25	14
Data_set/Stop/00025_00004.ppm	6	5	24	24	14
Data_set/Stop/00025_00005.ppm	6	6	25	26	14
Data_set/Stop/00025_00006.ppm	5	6	25	29	14
Data_set/Stop/00025_00007.ppm	6	5	26	28	14
Data_set/Stop/00025_00008.ppm	6	6	26	29	14
Data_set/Stop/00025_00009.ppm	5	6	25	29	14
Data_set/Stop/00025_00010.ppm	5	5	26	29	14
Data_set/Stop/00025_00011.ppm	6	5	29	28	14
Data_set/Stop/00025_00012.ppm	6	6	32	32	14
Data_set/Stop/00025_00013.ppm	6	6	34	34	14
Data_set/Stop/00025_00014.ppm	5	5	33	33	14
Data_set/Stop/00025_00015.ppm	6	5	35	34	14
Data_set/Stop/00025_00016.ppm	6	5	37	37	14
Data_set/Stop/00025_00017.ppm	6	5	39	39	14
Data_set/Stop/00025_00018.ppm	6	6	40	41	14
Data_set/Stop/00025_00019.ppm	5	6	41	43	14
Data_set/Stop/00025_00020.ppm	5	5	42	43	14
Data_set/Stop/00025_00021.ppm	5	6	44	46	14
Data_set/Stop/00025_00022.ppm	6	5	47	48	14
Data_set/Stop/00025_00023.ppm	6	5	50	51	14
Data_set/Stop/00025_00024.ppm	5	6	51	54	14
Data_set/Stop/00025_00025.ppm	6	5	55	56	14
Data_set/Stop/00025_00026.ppm	5	6	57	60	14
Data_set/Stop/00025_00027.ppm	6	7	62	65	14
Data_set/Stop/00025_00028.ppm	6	6	67	69	14
Data_set/Stop/00025_00029.ppm	8	7	75	78	14
Data_set/Right/00000_00000.ppm	5	5	20	21	33
Data_set/Right/00000_00001.ppm	5	6	22	23	33
Data_set/Right/00000_00002.ppm	5	5	22	21	33
Data_set/Right/00000_00003.ppm	6	5	23	22	33
Data_set/Right/00000_00004.ppm	5	6	22	24	33
Data_set/Right/00000_00005.ppm	5	5	22	22	33
Data_set/Right/00000_00006.ppm	5	6	22	24	33
Data_set/Right/00000_00007.ppm	6	6	23	24	33
Data_set/Right/00000_00008.ppm	6	6	23	24	33
Data_set/Right/00000_00009.ppm	5	6	22	24	33
Data_set/Right/00000_00010.ppm	5	6	22	24	33
Data_set/Right/00000_00011.ppm	5	6	22	24	33
Data_set/Right/00000_00012.ppm	5	6	22	24	33
Data_set/Right/00000_00013.ppm	5	6	23	26	33
Data_set/Right/00000_00014.ppm	5	6	24	27	33
Data_set/Right/00000_00015.ppm	5	6	25	28	33
Data_set/Right/00000_00016.ppm	5	5	25	27	33
Data_set/Right/00000_00017.ppm	6	6	26	27	33
Data_set/Right/00000_00018.ppm	5	6	26	27	33
Data_set/Right/00000_00019.ppm	6	5	54	55	33
Data_set/Right/00000_00020.ppm	6	6	56	58	33
Data_set/Right/00000_00021.ppm	6	6	58	62	33
Data_set/Right/00000_00022.ppm	7	6	63	66	33
Data_set/Right/00000_00023.ppm	6	7	63	69	33
Data_set/Right/00000_00024.ppm	6	8	68	74	33
Data_set/Right/00000_00025.ppm	8	8	75	79	33
Data_set/Right/00000_00026.ppm	8	9	79	85	33
Data_set/Right/00000_00027.ppm	8	8	84	91	33
Data_set/Right/00000_00028.ppm	8	10	91	102	33
Data_set/Right/00000_00029.ppm	10	10	102	111	33
Data_set/Right/00001_00000.ppm	6	5	21	20	33
Data_set/Right/00001_00001.ppm	6	5	23	21	33
Data_set/Right/00001_00002.ppm	5	6	22	22	33
Data_set/Right/00001_00003.ppm	5	6	22	22	33
Data_set/Right/00001_00004.ppm	6	6	23	22	33
Data_set/Right/00001_00005.ppm	5	6	22	23	33
Data_set/Right/00001_00006.ppm	6	6	24	23	33
Data_set/Right/00001_00007.ppm	6	5	26	24	33
Data_set/Right/00001_00008.ppm	5	5	25	25	33
Data_set/Right/00001_00009.ppm	6	5	29	27	33
Data_set/Right/00001_00010.ppm	6	5	29	28	33
Data_set/Right/00001_00011.ppm	6	5	30	28	33
Data_set/Right/00001_00012.ppm	5	5	30	29	33
Data_set/Right/00001_00013.ppm	6	6	32	31	33
Data_set/Right/00001_00014.ppm	6	5	32	31	33
Data_set/Right/00001_00015.ppm	6	5	33	33	33
Data_set/Right/00001_00016.ppm	5	6	35	36	33
Data_set/Right/00001_00017.ppm	6	5	37	37	33
Data_set/Right/00001_00018.ppm	5	5	37	38	33
Data_set/Right/00001_00019.ppm	5	6	39	40	33
Data_set/Right/00001_00020.ppm	6	5	43	43	33
Data_set/Right/00001_00021.ppm	5	5	45	46	33
Data_set/Right/00001_00022.ppm	6	5	49	49	33
Data_set/Right/00001_00023.ppm	5	5	52	53	33
Data_set/Right/00001_00024.ppm	6	6	58	58	33
Data_set/Right/00001_00025.ppm	6	6	64	65	33
Data_set/Right/00001_00026.ppm	7	8	71	74	33
Data_set/Right/00001_00027.ppm	8	8	79	82	33
Data_set/Right/00001_00028.ppm	9	10	91	95	33
Data_set/Right/00001_00029.ppm	11	11	106	109	33
Data_set/Right/00002_00000.ppm	5	5	36	35	33
Data_set/Right/00002_00001.ppm	5	5	37	35	33
Data_set/Right/00002_00002.ppm	5	5	37	35	33
Data_set/Right/00002_00003.ppm	6	5	38	34	33
Data_set/Right/00002_00004.ppm	6	5	37	34	33
Data_set/Right/00002_00005.ppm	5	5	35	34	33
Data_set/Right/00002_00006.ppm	5	6	35	35	33
Data_set/Right/00002_00007.ppm	5	6	35	35	33
Data_set/Right/00002_00008.ppm	5	6	35	35	33
Data_set/Right/00002_00009.ppm	6	6	36	35	33
Data_set/Right/00002_00010.ppm	5	5	36	37	33
Data_set/Right/00002_00011.ppm	5	6	37	37	33
Data_set/Right/00002_00012.ppm	6	5	40	38	33
Data_set/Right/00002_00013.ppm	5	5	39	38	33
Data_set/Right/00002_00014.ppm	6	6	41	40	33
Data_set/Right/00002_00015.ppm	5	5	42	41	33
Data_set/Right/00002_00016.ppm	5	6	43	43	33
Data_set/Right/00002_00017.ppm	5	5	44	43	33
Data_set/Right/00002_00018.ppm	6	6	47	46	33
Data_set/Right/00002_00019.ppm	5	5	48	47	33
Data_set/Right/00002_00020.ppm	5	5	51	50	33
Data_set/Right/00002_00021.ppm	6	6	55	54	33
Data_set/Right/00002_00022.ppm	5	5	59	58	33
Data_set/Right/00002_00023.ppm	7	6	65	63	33
Data_set/Right/00002_00024.ppm	6	6	70	69	33
Data_set/Right/00002_00025.ppm	8	8	78	77	33
Data_set/Right/00002_00026.ppm	8	8	85	84	33
Data_set/Right/00002_00027.ppm	10	9	97	94	33
Data_set/Right/00002_00028.ppm	10	11	111	109	33
Data_set/Right/00002_00029.ppm	13	12	128	122	33
Data_set/Right/00003_00000.ppm	5	5	25	25	33
Data_set/Right/00003_00001.ppm	6	5	26	25	33
Data_set/Right/00003_00002.ppm	6	5	26	25	33
Data_set/Right/00003_00003.ppm	6	6	28	29	33
Data_set/Right/00003_00004.ppm	6	6	29	29	33
Data_set/Right/00003_00005.ppm	6	5	28	27	33
Data_set/Right/00003_00006.ppm	5	5	29	29	33
Data_set/Right/00003_00007.ppm	6	5	30	29	33
Data_set/Right/00003_00008.ppm	6	6	30	30	33
Data_set/Right/00003_00009.ppm	5	6	31	33	33
Data_set/Right/00003_00010.ppm	6	6	32	34	33
Data_set/Right/00003_00011.ppm	5	6	33	37	33
Data_set/Right/00003_00012.ppm	5	5	34	37	33
Data_set/Right/00003_00013.ppm	6	5	37	39	33
Data_set/Right/00003_00014.ppm	5	5	36	38	33
Data_set/Right/00003_00015.ppm	6	5	38	39	33
Data_set/Right/00003_00016.ppm	6	5	40	42	33
Data_set/Right/00003_00017.ppm	6	6	42	45	33
Data_set/Right/00003_00018.ppm	5	6	42	47	33
Data_set/Right/00003_00019.ppm	6	6	45	48	33
Data_set/Right/00003_00020.ppm	6	6	46	52	33
Data_set/Right/00003_00021.ppm	6	6	50	54	33
Data_set/Right/00003_00022.ppm	6	6	55	58	33
Data_set/Right/00003_00023.ppm	5	7	57	63	33
Data_set/Right/00003_00024.ppm	7	6	62	64	33
Data_set/Right/00003_00025.ppm	6	6	65	70	33
Data_set/Right/00003_00026.ppm	7	8	72	77	33
Data_set/Right/00003_00027.ppm	7	9	79	86	33
Data_set/Right/00003_00028.ppm	9	8	90	90	33
Data_set/Right/00003_00029.ppm	9	10	100	102	33
Data_set/Right/00004_00000.ppm	5	5	22	23	33
Data_set/Right/00004_00001.ppm	6	5	23	23	33
Data_set/Right/00004_00002.ppm	5	5	22	23	33
Data_set/Right/00004_00003.ppm	5	5	24	24	33
Data_set/Right/00004_00004.ppm	5	5	24	24	33
Data_set/Right/00004_00005.ppm	5	6	25	26	33
Data_set/Right/00004_00006.ppm	6	5	26	26	33
Data_set/Right/00004_00007.ppm	5	5	28	28	33
Data_set/Right/00004_00008.ppm	6	6	29	30	33
Data_set/Right/00004_00009.ppm	5	6	28	31	33
Data_set/Right/00004_00010.ppm	5	6	29	31	33
Data_set/Right/00004_00011.ppm	5	6	31	32	33
Data_set/Right/00004_00012.ppm	5	5	34	34	33
Data_set/Right/00004_00013.ppm	5	5	33	34	33
Data_set/Right/00004_00014.ppm	5	6	35	37	33
Data_set/Right/00004_00015.ppm	6	5	37	37	33
Data_set/Right/00004_00016.ppm	6	5	38	38	33
Data_set/Right/00004_00017.ppm	6	6	41	43	33
Data_set/Right/00004_00018.ppm	6	5	43	42	33
Data_set/Right/00004_00019.ppm	6	5	47	46	33
Data_set/Right/00004_00020.ppm	5	5	47	48	33
Data_set/Right/00004_00021.ppm	5	5	49	52	33
Data_set/Right/00004_00022.ppm	6	5	52	54	33
Data_set/Right/00004_00023.ppm	5	5	57	59	33
Data_set/Right/00004_00024.ppm	6	6	60	62	33
Data_set/Right/00004_00025.ppm	6	6	64	67	33
Data_set/Right/00004_00026.ppm	6	8	68	73	33
Data_set/Right/00004_00027.ppm	7	7	76	80	33
Data_set/Right/00004_00028.ppm	9	9	85	88	33
Data_set/Right/00004_00029.ppm	8	9	91	97	33
Data_set/Right/00005_00000.ppm	5	6	59	60	33
Data_set/Right/00005_00001.ppm	5	6	59	60	33
Data_set/Right/00005_00002.ppm	6	6	60	60	33
Data_set/Right/00005_00003.ppm	6	5	61	59	33
Data_set/Right/00005_00004.ppm	6	7	62	62	33
Data_set/Right/00005_00005.ppm	6	6	62	61	33
Data_set/Right/00005_00006.ppm	7	7	63	62	33
Data_set/Right/00005_00007.ppm	7	7	63	62	33
Data_set/Right/00005_00008.ppm	7	6	64	62	33
Data_set/Right/00005_00009.ppm	6	6	63	62	33
Data_set/Right/00005_00010.ppm	6	7	63	63	33
Data_set/Right/00005_00011.ppm	6	7	63	63	33
Data_set/Right/00005_00012.ppm	7	6	64	63	33
Data_set/Right/00005_00013.ppm	7	6	64	63	33
Data_set/Right/00005_00014.ppm	6	6	63	63	33
Data_set/Right/00005_00015.ppm	6	6	63	63	33
Data_set/Right/00005_00016.ppm	6	7	63	64	33
Data_set/Right/00005_00017.ppm	7	7	65	64	33
Data_set/Right/00005_00018.ppm	6	7	64	64	33
Data_set/Right/00005_00019.ppm	6	7	64	64	33
Data_set/Right/00005_00020.ppm	7	7	66	64	33
Data_set/Right/00005_00021.ppm	7	7	66	64	33
Data_set/Right/00005_00022.ppm	6	7	65	64	33
Data_set/Right/00005_00023.ppm	6	7	65	64	33
Data_set/Right/00005_00024.ppm	6	7	65	64	33
Data_set/Right/00005_00025.ppm	6	7	65	64	33
Data_set/Right/00005_00026.ppm	6	7	65	64	33
Data_set/Right/00005_00027.ppm	6	6	66	63	33
Data_set/Right/00005_00028.ppm	6	6	66	63	33
Data_set/Right/00005_00029.ppm	6	6	66	63	33
Data_set/Right/00006_00000.ppm	6	6	23	24	33
Data_set/Right/00006_00001.ppm	6	6	23	24	33
Data_set/Right/00006_00002.ppm	5	5	22	23	33
Data_set/Right/00006_00003.ppm	6	5	23	23	33
Data_set/Right/00006_00004.ppm	5	6	23	25	33
Data_set/Right/00006_00005.ppm	5	5	24	25	33
Data_set/Right/00006_00006.ppm	6	5	26	26	33
Data_set/Right/00006_00007.ppm	5	6	25	27	33
Data_set/Right/00006_00008.ppm	5	5	26	27	33
Data_set/Right/00006_00009.ppm	5	5	27	28	33
Data_set/Right/00006_00010.ppm	5	6	28	30	33
Data_set/Right/00006_00011.ppm	6	5	32	32	33
Data_set/Right/00006_00012.ppm	5	6	32	34	33
Data_set/Right/00006_00013.ppm	6	6	35	36	33
Data_set/Right/00006_00014.ppm	6	6	37	38	33
Data_set/Right/00006_00015.ppm	6	5	38	38	33
Data_set/Right/00006_00016.ppm	5	5	39	40	33
Data_set/Right/00006_00017.ppm	5	5	41	42	33
Data_set/Right/00006_00018.ppm	5	5	43	44	33
Data_set/Right/00006_00019.ppm	6	6	47	48	33
Data_set/Right/00006_00020.ppm	6	6	50	51	33
Data_set/Right/00006_00021.ppm	5	5	53	54	33
Data_set/Right/00006_00022.ppm	7	6	62	62	33
Data_set/Right/00006_00023.ppm	7	6	68	68	33
Data_set/Right/00006_00024.ppm	8	7	78	79	33
Data_set/Right/00006_00025.ppm	9	9	85	85	33
Data_set/Right/00006_00026.ppm	10	9	95	94	33
Data_set/Right/00006_00027.ppm	11	10	109	108	33
Data_set/Right/00006_00028.ppm	13	13	129	128	33
Data_set/Right/00006_00029.ppm	14	14	147	147	33
Data_set/Right/00007_00000.ppm	6	5	36	36	33
Data_set/Right/00007_00001.ppm	5	5	36	36	33
Data_set/Right/00007_00002.ppm	6	6	38	38	33
Data_set/Right/00007_00003.ppm	5	5	38	38	33
Data_set/Right/00007_00004.ppm	6	5	41	40	33
Data_set/Right/00007_00005.ppm	6	6	43	43	33
Data_set/Right/00007_00006.ppm	6	5	45	44	33
Data_set/Right/00007_00007.ppm	5	5	45	45	33
Data_set/Right/00007_00008.ppm	6	5	47	47	33
Data_set/Right/00007_00009.ppm	5	6	47	49	33
Data_set/Right/00007_00010.ppm	5	5	49	50	33
Data_set/Right/00007_00011.ppm	5	6	50	53	33
Data_set/Right/00007_00012.ppm	5	6	52	55	33
Data_set/Right/00007_00013.ppm	6	6	56	58	33
Data_set/Right/00007_00014.ppm	6	7	59	62	33
Data_set/Right/00007_00015.ppm	6	6	62	64	33
Data_set/Right/00007_00016.ppm	6	7	65	68	33
Data_set/Right/00007_00017.ppm	6	8	69	74	33
Data_set/Right/00007_00018.ppm	8	8	74	77	33
Data_set/Right/00007_00019.ppm	8	8	77	80	33
Data_set/Right/00007_00020.ppm	7	8	80	84	33
Data_set/Right/00007_00021.ppm	9	8	88	90	33
Data_set/Right/00007_00022.ppm	8	10	92	98	33
Data_set/Right/00007_00023.ppm	10	9	99	102	33
Data_set/Right/00007_00024.ppm	9	10	103	108	33
Data_set/Right/00007_00025.ppm	10	11	110	110	33
Data_set/Right/00007_00026.ppm	10	11	114	116	33
Data_set/Right/00007_00027.ppm	11	13	120	128	33
Data_set/Right/00007_00028.ppm	13	13	130	138	33
Data_set/Right/00007_00029.ppm	13	14	142	151	33
Data_set/Right/00008_00000.ppm	6	6	42	43	33
Data_set/Right/00008_00001.ppm	5	6	41	43	33
Data_set/Right/00008_00002.ppm	5	6	42	44	33
Data_set/Right/00008_00003.ppm	6	5	44	44	33
Data_set/Right/00008_00004.ppm	6	5	45	45	33
Data_set/Right/00008_00005.ppm	6	6	46	47	33
Data_set/Right/00008_00006.ppm	5	5	45	46	33
Data_set/Right/00008_00007.ppm	5	5	46	47	33
Data_set/Right/00008_00008.ppm	6	6	48	49	33
Data_set/Right/00008_00009.ppm	6	6	49	50	33
Data_set/Right/00008_00010.ppm	5	6	49	51	33
Data_set/Right/00008_00011.ppm	5	6	50	52	33
Data_set/Right/00008_00012.ppm	6	5	53	53	33
Data_set/Right/00008_00013.ppm	6	6	54	55	33
Data_set/Right/00008_00014.ppm	5	5	55	56	33
Data_set/Right/00008_00015.ppm	5	6	57	58	33
Data_set/Right/00008_00016.ppm	6	6	59	59	33
Data_set/Right/00008_00017.ppm	6	7	61	62	33
Data_set/Right/00008_00018.ppm	6	7	62	63	33
Data_set/Right/00008_00019.ppm	6	6	64	64	33
Data_set/Right/00008_00020.ppm	7	7	66	66	33
Data_set/Right/00008_00021.ppm	7	7	67	67	33
Data_set/Right/00008_00022.ppm	7	6	70	68	33
Data_set/Right/00008_00023.ppm	7	7	72	71	33
Data_set/Right/00008_00024.ppm	8	7	73	73	33
Data_set/Right/00008_00025.ppm	8	8	74	76	33
Data_set/Right/00008_00026.ppm	7	7	73	76	33
